Arabizi,Arabic
yagla3ha,يقلعها
bezaz,بزاز
mille,ميل
salaries,سالاغيي
talla3,طلع
gadah,قداه
rbaht,ربح
mabrook,مبروك
3antlakaw,عنتلاقاو
marakkech,مراكش
bezzaz,بزاز
yaslahlek,يسهلك
yarzkak,يرزقك
dhorya,ذرية
ssalha,صالحة
ywafkek,اوفقك
gawriyat,قاوريات
natzawdjo,نتزوجو
tkarhoma,تكرهونا
yamana,يمانا
khiyatna,خياتنا
familatna,فاميلتنا
hakika,حقيقة
adiro,اديرو
plon,بلو
nhass,نحس
3akar,عقار
asamhi,اسمحي
wa3rin,واعرين
matastahelch,ماتستهلش
yasalho,يصلحو
chokh,شخ
mokh,مخ
wachen,واش
7iyat,حياة
ya7akmou,يحكمو
madammat,مدمات
maddamat,مدمات
iman,ايمان
7wayej,حوايج
7atnejik,حتنجيك
ellahoma,اللهم
ahdina,اهدينا
we3fo,واعفو
9ouata,قوة
lleh,الله
3alii,علي
crus,كرو
lis,لي
roman,غومو
dramatique,دغاماتيك
malheureusement,مالهوروزمو
realite,غياليتي
puisse,بويس
imaginer,اماجيني
yechfi,يشفي
petites,بتي
7atecheki,حاتشكي
makanlhache,ماكنلاش
s7abatha,صحاباتها
matelgache,ماتلقاش
jiran,جيران
madekhalnache,مادخلناش
magik,ماجيك
chyoukha,شيوخا
3ayeche,عايش
mira,ميرا
hakmat,حكمت
khayn,خاين
semouh,سموه
alhaycha,الهايشة
haghar,حقار
dahayah,ضحاياه
bzf,بزاف
ykhalas,اخلص
almanouvria,المانوفرية
wana,وانا
khdamt,خدمت
greve,قريف
enseignants,اوسينيو
yezguiw,يزقيو
houym,هم
faineants,فينيو
ye3ref,يعرف
n7awsou,تحوسو
entrineur,انترينور
yerba7,يربح
trou7,تروح
zwawawawla,زواولة
choufoulina,شوفولينا
dyalna,ديالنا
kedrouch,قدروش
teroristes,تيروريست
lecole,ليكول
yesser,ياسر
yejou,يجو
yekhorto,يخرطو
haute,هوت
wedi,ودي
tebkou,تبكو
dourk,درك
elazhar,الازهر
eykheredj,ايخرج
fetwa,فتوى
mesure,موزوغ
terebhou,تربحو
ssif,سيف
aaaaaaaaaa,اااااااا
nekaser,نكسر
tabous,تابو
lel,لل
pac,باك
algerois,الجيروا
brawiales,براوية
onvahir,انفاهيغ
aout,اوت
kahla,كحلة
mtal3atana,مطلعتلنا
rassana,راسنا
liy3alak,ليعلق
liyedou,ليدو
miliards,ميليار
tehadrou,تهدرو
guelil,قليل
neabho,نربحو
njoo,نجو
ntiho,نطيحو
tofla,طفلة
3ezz,عز
weldiha,والديها
age,اج
nnas,ناس
kherjet,خرجت
orbite,اوغبيت
bidoun,بيدون
zit,زيت
kraht,كرهت
mellit,مليت
ram,رام
yontriniw,يونترينيو
agression2de7la,اقريسيو
kopa,قبة
fawda3,فوضى
3rak,عرق
3alikome,عليكم
rakome,راكم
te3adiwe,تعاودو
programe,بروقرام
legdime,لقديم
helilekome,حليلكم
hagrokoume,حقروكم
mahatouche,ماحطوش
kaherabaee,كهرباء
onec,اونك
hate,حط
correction,كوراكسيو
jedide,جديد
khala,خلا
lgdime,لقديم
yemoute,يموت
belkounta,بلقنطة
yahedik,يهديك
boubaker,بوبكر
3erame,حرام
3elik,عليك
hassebena,حسبنا
ne3ema,نعم
wakille,لوكيل
smi,اسم
ounsour,انصر
ekwanana,اخواننا
alhouma,اللهم
damir,دمر
ma3ahoum,معهم
amreka,امريكا
ehdi,اهدي
hokama,حكام
sadide,سدد
raayahoum,رايهم
ndirha,نديرها
derthach,درتهاش
etwalich,توليش
edir,ادي
rajelk,راجلك
3ichi,عيشي
etji,اتجي
tadfni,تدفني
ro7k,روحك
khafoo,خافو
rakoom,راكم
bahdeltoona,بهدلتونا
krah,كره
drible,دغيبلي
tete,تات
barque,بارك
via,فيا
leurope,لوروب
soub7ane,سبحانو
rwahi,رواحي
lbadak,لبلادك
oe,و
wladak,ولادك
ta3ichi,تعيشي
rasak,راسك
marfo3,مرفوع
fblad,فبلاد
alhoriya,الحرية
dimokrateya,ديمقراطية
alkadafi,القذافي
satakoun,ستكون
nihayatoho,نهايته
kotob,كتب
atarikh,التاريخ
alhadit,الحديث
3alieh,عليه
wlidak,وليدك
eyrahmo,يرحمو
eywasa3,يوسع
3lieh,عليه
tahiyati,تحياتي
licha3b,لشعب
libi,ليبي
jazairi,جزايري
soubhan,سبحان
mousta3an,مستعان
yahfadhoum,يحفظهم
createur,كرياتور
rendre,غوندغ
actes,اكت
tjouz,تجوز
salembier,سالمبي
precisament,بريسيزيمو
mahssol,محصول
smahli,سمحلي
3ayar,عيار
rdjala,رجالة
eldjzair,الجزائر
elbarca,البرسا
toiu,توا
ga33,قاع
khebawhom,خباوهم
cagoules,كاڨول
algerier,الجيري
basma,بسمة
tchoufi,تشوفي
idirou,اديرو
yahwalou,يحوالو
wadnik,وذنيك
yatwalou,يطوالو
echorouk,الشروق
nhabkom,نحبكم
heures,هور
hotitoh,حطيطوه
sahlou,سهلو
msa3binha,مصعبينها
walhih,والهيه
douane,دوان
tama3ine,طماعين
controlie,كونترولي
sahitou,صحيتو
wrah,وراه
aller,الي
parabole,بارابول
colectife,كولاكتيف
atgambri,اتڨمبري
3ode,عود
tchoufo,تشوفو
halle,حل
nase,ناس
zawali,زوالي
machakelle,مشاكل
djayinne,جايين
tgololna,تقولولنا
barabolle,بارابول
klimatizor,كليماتيزور
chkonne,شكون
dakhalhom,دخلهم
tjs,تجر
fennecs,فيناك
nfarhou,نفرحو
ouma,امة
djazairia,جزائرية
lachite,لاشيت
n7ab,نحب
haroune,هارون
rachid,رشيد
pardon,باردو
chourok,شروق
amir,امير
el3ar,العار
taherab,تهرب
trotoire,تروتوار
ti7,طيح
batard,باطار
yedaha,يداها
