Arabizi,Arabic
1 sbah,صباح
2 l,ال
3 khir,خير
4 cv,كيف
5 chwiia,شوية
ne3m,نعم
y7faz,يحفظ
bdat,بدات
tbeyn,تبين
ala7rar,الأحرار
ta7ya,تحيا
ta7ya,تحية
3amo,عمو
alostadh,الاوستاذ
haya,هيا
3andeh,عنده
3,٣
societe,شركة
angleterre,إنجلترا
3ayech,عايش
khouteh,خوته
wledah,ولاده
ghaya,غاية
leurope,أوروبا
khalsin,خالصين
yedmer,يدمر
yghidouni,يغيضوني
9aryin,قارئين
yetb3ou,يتبع
mane3rfou,مانعرفو
mantebe3ou,مانتبعو
mofid,مع
mofid,و
mofid,مفيد
l3essabat,ال
 il,هو
 dit,ذلك
 ca,إذا
 ca,يعني
 si,لم
 on,نرد
 on,نحن
 veut,التصويت
 veut,أن
 voter,لا
3tina,اعطينا
madabik,مادابيك
merci,ميرسي
sinoo,سينوو
ferm,فيرم
t9ouloul,تقولول
charawkoum,شراوكم
yj3al,يجعل
lkhir,الخير
wi,وي
c,سي
vrai,فري
vrai,فيري
zitor,زيتور
daw,داو
1000,١٠٠٠
1000,ألف بالمئة
milliards,مليارات
welgaid,ولقيد
saleh,صالح
hkit,حكيت
wella,ولا
wa3er,واعر
3 aya,آية
3 aya,أيا
4 bye,باي
5 cheb3oukoum,شبعكم
6 kachir,كثير
 ghir,غير
 beh,به
 yetblani,يطبلني
 kech,كش
 wahed,واحد
 pourtant,بورتون
 rani,راني
 contre,كونتر
 vote,فوت
hyak,حياك
alostaz,الاستاذ
almofaker,المفكر
barek,بارك
y3tik,يعطيك
weldi,ولدي
ekhtik,اخطيك
hakayat,حكايات
bajja,باجة
djd,دج
tdawro,تدورو
shfnakom,شفناكم
tqouloun,تقولون
t3aradou,تعرضوا
lladreb,للضرب
lt3anif,التعنيف
o,او
moins,موانس
moins,موان
heda,هذا
heda,هدا
maklich,ماكليش
hag,حق
ch3eb,شعب
klawha,كلاوها
nrouh,نروح
nentakheb,ننتخب
nesma3,نسمع
fmou,فمو
ndezlou,ندزلو
tournevis,تورنفيس
l3in,العين
tej,تج
je quitte cette page,أنا أغادر هذه الصفحة
sorry,آسف
but,لكن
is,هو
actually,فعلا
french,الفرنسية
if,إذا
need,تحتاج
help,مساعدة
with,مع
anything,أي شيء
else,آخر
feel,تشعر
free,حر
ask,اسأل
hu,هو
da,دا
milyar,مليار
tu,تو
peur,خوف
lui,هو
lui,لوي
doubaba,دوبابة
chaque,شكو
1 hier,هير
2 qotlk,قتلك
17 chrwkoum,شروكم
2 khalsouk,خلصوك
3 bah,باه
4 rak,راك
5 tahder,تهدر
6 3lih,عليه
7 wela,ولا
8 gratuit,غراتوي
bditou,بديتو
tfiqou,تفيقو
a3tilna,اعطيلنا
chrawk,شراوك
wa9il,واقيل
ba3wha,باعوها
labaj,لاباج
ydirlo,يديرلو
9ssa,قصة
fqetlo,فقتلوا
fevri,فيفري
dorou,دوره
mafhemt,مافهمت
walou,والو
delil,دليل
fal7in,فالحين
tkhwin,تخوين
alakhrrar,الاخرار
ta7iya,تحية
ljalaya,الجالية
bilkharj,بالخارج
thalatha,ثلاثة
hasseb,حاسب
rohoh,روحه
yekhoun,يخون
yehell,يحلل
mawaqef,مواقف
tsema,تسمى
mkch,مكاش
mla7,ملاح
yawdi,ياودي
ro7,روح
ta3ti,تعطي
gu3,قوع
y9ol,يقول
3ndo,عندو
7e9,حق
houwa,هو
dz,دز
meli,ملي
contre,كونتر
pouvoir,بوفوار
mata3rfch,ماتعرفش
larchive,الأرشيف
le7mar,الحمار
edreb,اضرب
tela,تلا
yawwww,ياو
faqouuu,فاقو
faja2a,فجأة
saf7at,صفحات
etarfihe,الترفيه
sb7et,اصبحت
sb7et,تتخوف
lilsiyasa,للسياسة
hadh,هاذ
1 la,لا
2 justice,جستيس
3 internationale,انترناسيونال
4 doit,دوا
5 soccuper,سوكوبي
6 de,دو
6 de,من
7 zitout,زيتوت
8 w,و
9 tfoutou,تفوتو
10 fel,في ال
11 habs,حبس
ntoum,نتوم
as7ab,أصحاب
kachir,كاشير
azen,اظن
za3abit,زعابيط
za3ma,زعما
safha,صفحة
wlit,وليت
l7as,لحاس
chyatat,شياات
tneba3,تنباع
 machi,ماشي
 houa,هو
 li,اللي
 khela,خلا
 leblad,البلاد
 bien,بين
 pouvoir,السلطة
 corrompu,الفاسد
 et,و
 es,هم
 des,من
 conscients,واعين
 mtn,الآن
 bon,جيد
 bon,بون
 makanech,ماكانش
 intikhabate,انتخابات
 m3a,مع
 el3issabate,العصابات
 antakheb,أنتخب
ta3jebni,تعجبني
bravo,برافو
wekt,وقت
wekt,ويكت
y9ouloulk,يقولولك
edrari,الدراري
arou7,اروح
nchri,نشريلك
charab,شراب
babounej,بابونج
ykhallik,يخليك
lennas,لناس
edrebou,اضربو
antakheb,انتخب
bessah,بصح
tb3,تبع
lel2asf,للأسف
t3li9,تعليق
nkraho,نكرهو
ktr,كتر
denya,دنيا
ftan,فتان
l7al9a,الحلقة
lakhira,الاخيرة
dollar,دولار
y7ya,يحيا
y7ya,يحيى
sha3bi,الشعبي
hafidh,حفيظ
daraji,دراجي
ashr,اشر
kharbet,خربت
3ach,عش
bouznzel,بوزنزل
wal,وال
yro7,يروح
ydrb,يضرب
hou,هو
yb3tlana,يبعتلنا
drb,ضربة
tra,ترى
11 hada,هذا
12 tkt,تكت
13 manasanawch,منسناوش
14 wahd,واحد
15 ygoulna,يقولنا
16 wesh,واش
17 ndirou,نديرو
20 hana,هنا
21 ta9samna,تقسمنا
22 li,اللي
23 ytab3ou,يتبعو
ederbo,ادربو
ahr9o,احرقو
wech,واش
wech,وش
1 bssala,بصلا
2 je,جي
3 me,مي
4 desabonne,ديسابون
5 machi,ماشي
6 haka,هاكا
7 la,لا
8 page,بيج
9 nest,نيست
10 pas,باس
10 pas,باز
11 faites,فيت
12 pour,بور
13 la,لا
14 politique,بوليتيك
15 wallah,والله
16 t3ayou,تعايو
mkhoufkoum,مخوفكم
mhayad,محايد
tjah,تجاه
wlkane,ولكن
a3touna,أعطونا
daleel,الدليل
daleel,دليل
mochkil,مشكل
hmir,حمار
ali,علي
m3ana,معنا
ytab3bo,يتبعبو
atfah,أتفه
kount,أكن
asma3,أسمع
9abel,قبل
7irak,حراك
weriliii,ويرلي
nchoufoha,نشوفها
maleh9na,مالحقنا
khoti,خوتي
y7arach,يحرش
1 labaaaaas,لاباس
2 labaaaaas,لاباس
3 wela,ولا
4 li,اللي
4 li,لي
5 tehder,تهدر
6 l7a9,الحق
7 khayn,خاين
shorfa2,شرفاء
saha,صحة
i,يا
i,أنا
apparemment,على ما يبدو
adkhalak,أدخلك
cuisine,مطبخ
wa3ra,وعرة
sha,شا
khoun,خون
khabrna,خبرنا
tehayrouni,تحيروني
tehdrou,تهدرو
khawti,خاوتي
yehredz,يحرض
yehredz,انتم
ysehel,يسهل
matbe3ouhsh,متبعوهش
dark,ضرك
dark,ذرك
dark,درك
mayesma3,مايسمع
1 changez,تشانجيز
2 de,دي
3 nom,نوم
4 pour,بور
4 pour,لـ
5 derriere,ديريير
6 cheque,شيك
7 €€€,يورو يورو يورو
kefach,كفاش
lghachi,الغاشي
3twna,اعطونا
ddlil,الدليل
kuntum,كنتم
sadiqin,صادقين
1 rkhiss,رخيص
2 nakerho,نكرهه
3 fa,ف
4 dem,دم
5 men,من
6 wejo,وجه
7 bayen,بين
8 kelb,كلب
 binatna,بناتنا
 chhal,شحال
 3tawelkoum,عطولكم
chhal,شحال
3tawelkoum,عطولكم
m3lich,معليش
manich,مانيش
ntb3,نتبع
linsan,الإنسان
mdwlna,مدولنا
ddalil,الدليل
rselkom,رسائلكم
 page,بيج
 baatouha,باتوها
 loukan,لوكان
 lablad,لبلاد
 khlat,خلات
baatouha,باتوها
loukan,لوكان
lablad,لبلاد
khlat,خلات
khlat,خلط
lhadhouk,لهاذوك
lachrar,الأشرار
laflam,الأفلام
yemoutou,يموتو
lbdia,البدية
lfilm,الفيلم
yshroo,يشروا
3ayb,عيب
rami,رامي
rez,ريز
zzzzzzohmes,نائمون
 bedoui,بدوي
 ben,بن
 salah,صلاح
 gaid,قايد
t5,طخ
nb9a,نبقا
nb9a,نبقى
7ayer,حاير
yetbe3ouh,يتبعوه
n3tebro,نعتبرو
nkara,نكرة
ntoma,نتوما
dirk,دِرك
tchoufou,تشوفو
zenba3win,زنبعوين
yenba3,ينبع
compte,أمر
zzzzz,ززززز
1 sayi,شاي
2 ta,تا
3 ntouma,نتوما
4 chrawkom,شراوكم
sayi,شاي
sayi,سئ
sayi,صايي
ta,تا
chrawkom,شراوكم
ok,أوكي
bb,بيبي
adkhel,ادخل
lsef,الصيف
hato,هاتوا
brhanekom,برهانكم
kontom,كنتم
sadikin,صادقين
1 de,دي
2 tt,طريقة
2 tt,كل
3 facon,فاكون
4 on,نحن
5 ne,لن
6 votera,نصوت
7 pas,لا
sahib,صاحب
dfa3o,دفعو
lak,لك
liqa2,لقاء
3amal,عمل
jabbar,جبار
ta9oum,تقوم
moustache,موستاش
bolonget,بولونجيه
y3ni,يعني
lowjh,الوجه
whd,واحد
whd,وحد
teti9,تتيق
tla3,طلع
hashtag,هاشتاغ
kharj,خارج
yakol,ياكل
yakol,رزقكم
yakol,يقل
mal7,مالح
bnin,بنين
yedel,يضل
yetfelsef,يتفلسف
mayesma3lo,مايسمعلو
arwa7,ارواح
hena,هنا
harlesh,حرلش
yakolk,ياكلك
ryeh,رايح
yal,يال
3abiid,عبيد
salih,صالح
ashem,اشم
b9awet,بقوة
ra2i7et,رائحة
kaaaashir,الكاااشير
bzaaaaf,بزاااف
mshaaaaat,مشاااااات
chehal,شحال
khlaskouk,خلصوك
kaskrout,كاسكروط
kachira,كاشيرا
 kachir,كاشير
edmen,ادمن
ashraf,اشرف
menek,منك
ajbed,اجبد
khetal,ختال
2,٢
sayyed,سيد
errajala,الرجالة
hadih,هذه
ferq,فرق
tesed,تسد
y7arrro,يحررو
wejhou,وجهه
bayen,باين
da3wat,دعوة
echchar,الشر
hakmeth,حاكمته
ysafarlah,يصفرله
ghirr,غيرر
wejh,وجه
yekhenzelah,يخنزله
er,ال
ri7a,ريحة
bwal,بوال
zwaf,زواف
kthr,كثر
ktkoun,كتكون
jhala,جهالا
hdha,هذه
l3aqba,العاقبة
padre,بدري
yeze3ef,يزعف
nkhlslek,نخلصلك
3sha,عشا
sa7bi,صاحبي
ma3ndish,ماعنديش
thika,ثقة
marahsh,مراهش
bash,باش
yekhaf,يخاف
ykabel,يقابل
lfyadh,لفياض
hahahahahaha,ههههههههههه
hadwin,هادوين
f9to,فقتو
chbe3ouk,شبعوك
wa9ila,واقيلا
drtoh,درتوه
mrjel,مرجل
lwahed,الواحد
kontar,كونطر
lantkhabat,الانتخابات
qrit,قريت
listati,ليسطاتي
aya,أيا
khtra,خطرة
ndreb,نضرب
lqit,لقيت
lisboa,ليسبوا
ltl3olo,لطلعولوا
fhem,افهم
lkdeb,لكذب
lkdeb,الكذب
l9al,لقال
tfouti,تفوطي
mabrd3in,مبردعين
tb3ouli,اتبعولي
mradh,مراض
mradh,مرضى
4 kima,كيما
5 hadi,هادي
6 hmar,حمار
7 kima,كيما
8 nta,نتا
9 ya,يا
10 moul,مول
11 la,لا
13 khtik,ختك
14 men,من
15 la,لا
16 politique,سياسة
17 continue,استمر
18 tes,تيس
19 pub,إعلانات
20 de,دي
21 gamin,طفل
22 ca,هذا
23 te,تي
24 reussit,ينجح
25 pluss,أكثر
makash,ماكاش
makash,مكاش
entekhabat,انتخابات
kachriyin,كاشريين
yemna3ouhom,يمنعوهم
i3ada,اعادة
heikla,هيكلة
3asaba,عصابة
tari2,طريق
entekhab,انتخاب
tebboune,تبون
yekhdmha,يخدمها
faw9,فوق
i3tibar,اعتبار
mkhtra9a,مخترقة
batem,باتم
lkelma,الكلمة
mat7ebouch,متحبوش
lrejal,الرجال
yfoti,يفوطي
kha2en,خاءن
n9ta,نقطة
sater,سطر
sater,السطر
5li,خلي
yrou7ou,يروحو
yentekhbou,ينتخبو
yekhayrou,يخيرو
elba2iyyin,الباقيين
youhib,يحب
eldjazairiyin,الجزائريين
yaktatilouna,يقتتلون
baynahum,بينهم
awladuhum,أولادهم
allati,التي
dhamarat,دمرت
eldjazaer,الجزائر
draji,دراجي
y3awdo,يعاودو
ydakhlo,يدخلو
ydakhlo,ليه
yaw,ياو
mayzidouch,مايزيدوش
y3afso,يعفصو
ahdrlena,اهدرلنا
bdelil,بالدليل
manash,ماناش
haysha,هايشة
whadhik,وهاذيك
swniya,صونية
l7a9,الحق
khatsh,خاطش
hadhouk,هاذوك
3am,عام
mabanoush,مابانوش
wdouka,ودوكا
z3ma,زعما
mzira,مزيرة
tramiha,تراميها
tswr,تصور
lntkhabat,الانتخابات
khtoukm,خطوكم
malsiyasa,مالسياسة
ndirou,نديرو
msh,مش
entekheb,انتخب
beslemya,بسلميه
simahom,سيماهم
wjouhhom,وجوههم
baynatna,بيناتنا
wajh,وجه
tkdeb,تكذب
wriwna,وريونا
passage,باساج
mnin,منين
yhreb,يحرض
rayhin,رايحين
yvotiw,يصوتو
khata2,خطأ
ntem,انتم
ntem,نتم
khatar,خطر
nizam,نظام
ljena2i,الجنائي
dzayeri,الجزائري
fl,في
a5er,الأخير
radjel,راجل
glebtha,قلبتها
wahna,واحنا
dakhelna,داخلنا
te,تي
repond,يرد
moment,اللحظة
lehass,الحس
1 achal,أكل
2 3tawlekk,عطولك
3 goul,قول
4 ma,ما
5 thchmech,تشمئز
achal,أكل
3tawlekk,عطولك
goul,قول
thchmech,تشمئز
1 en,في
3 cas,الأحوال
4 ulac,لا أعرف
5 lvote,التصويت
char,شر
hl,هل
antm,انتم
m2kdwn,مؤكدون
lma3loma,المعلومة
gens,جنس
ykolou,يقولو
mafehmouch,مافهموش
kich,كيش
7eta,حتى
votiw,فوتو
ma9alek,ماقالك
afhem,افهم
afhem,تافهة
faut,فوت
juste,جست
ta7tarem,تحترم
idees,افكار
autres,اخرين
malgre,معلق
matfhemch,ماتفهمش
matnsawsh,متنساوش
bsa7,بصح
man3arfouch,منعرفوش
a3lam,اعلم
a3lam,اعلام
lkhaayen,الخاين
ne7na,نحن
lensma7,لنسمح
btekhwien,بتخوين
ba3dna,بعظنا
ba3dna,بعدنا
lba3d,البعض
yhdena,يهدينا
lra3i,الراعي
lrasmi,الرسمي
llfitna,للفتنة
lintikhabat,الإنتخابات
lbnadem,البنادم
ytrahrh,يترحرح
blwiski,بالويسكي
londres,لندن
man3raf,منعرف
y9oli,يقولي
y9oli,يقلي
tintakheb,تنتخب
iya,ايا
tbek,طبق
iyyaaa,اياااا
t7ya,تحيا
osloub,أسلوب
inchaii,انشائي
ghered,غرض
yefter2er,يفتقر
adilla,الادلة
khelitou,خليتو
nehbo,نهبو
yed3ou,يدعو
lselmiya,للسلمية
ferefi,فيريفي
rouhek,روحك
koubi,كوبي
kouli,كولي
hesab,حساب
heta,حطة
nafkhouhelk,نفخوهلك
yti7lk,يطيحلك
l2nk,لأنك
tchhed,تشهد
tzor,تزور
1 ga3,جاع
2 k3ab,كعاب
3 w,و
4 makach,ماكاش
5 hope,أمل
6 f,في
7 cha3b,شعب
8 hada,هذا
sayt3me2,سيتعمق
jor7,جرح
fhemnaha,فهمناه
fhemnaha,فهمناها
lghrama,الغرامة
ltrsh7,الترشح
lmar2a,المرأة
snin,سنين
trsh7,ترشح
tnhrem,تنحرم
8,٨
snwat,سنوات
nafidha,نافذة
mat9drsh,متقدرش
tetrash7,تترشح
ooooooo,أووووووو
ooooooo,اوووووو
wouh,وّوّه
lkeyf,الكيييف
sr2o,سرقو
me2at,مئات
mlayir,ملايير
mlayir,باش
mlayir,اجل
3o2oba,عقوبة
mlyon,مليون
dj,دج
lek,لك
etmas,التماس
ysma,يسما
tqdr,تقدر
ttrsh7,تترشح
hya,هي
hya,هيا
l7bs,لحبس
manach,سامحين
same7in,هاي
hay,حي
likom,ليكم
etta9a3ed,التقاعد
taa3hom,تاعهم
hedho,هذو
wezraa,وزراء
taa3,تع
3ahda,عهدة
sabi9a,سابقا
9daiya,قضايا
yeb9aw,يبقاو
yet9adawha,يتقاضوها
l9ersh,القرش
y3ed,يعض
kabl,كابل
hokm,حكم
niha2i,نهائي
thania,ثانيا
thania,ثانية
musta7il,مستحيل
wozara2,وزراء
ykhtales,يختلس
yubaddid,يبدد
lmal,المال
bidun,بدون
dakhul,دخل
itarat,إطارات
mudara2,مدراء
oumna2,أمناء
hadhou,وهاذو
btabi3a,بطبيعة
lhal,الحال
mazalhom,مزالهم
manasibhom,مناصبهم
yelqo,يلقوا
qabd,قبض
qersh,قرش
qersh,تاع
hdhak,هذاك
yetghadha,يتغذى
belkabel,بالكابل
oropa,أوروبا
oropa,اوروبا
oropa,أ
edh,الضاربة
nehna,نحن
nrid,نريد
tadfouq,التدفق
wlays,وليس
sejn,السجن
fir3awn,فرعون
etarsh7,الترشح
khams,خمس
ech3abi,الشعبي
fay,فاي
wadifa,وظيفة
yetlebo,يطلبو
chahada,شهادة
sawabe9,سوابق
na9iya,نقية
l7rman,الحرمان
hd,هد
3koba,عقوبة
jdbda,جدبدة
w9il,وقيل
masha2,ماشاء
chafha,شافها
baba,بابا
dat,دات
khsarthom,خسرتهم
l7fafة,لحفافة
mtehliya,متهلية
frou7ha,فروحها
louiza,لويزة
7noun,حنون
ltlmas,التماس
tkhrjohm,تخرجوهم
bra2a,براءة
hhhhhhhhhhhh,ههههههههههه
hramanha,حرمانها
tarsh7,ترشح
mdet,مدة
khms,خمس
wjohom,وجهم
ldarja,لدرجة
ldarja,الدرجة
ytarsh7o,يترشحوا
ibrahim,ابراهيم
ibrahim,إبراهيم
l3lami,لعلامي
l3lami,العلامي
sijn,سجن
zido,زيدو
coupiwelha,قوبيويلها
connexion,كونكسيون
tsma,تسما
ye3jez,يعجز
ellisan,اللسان
ta3bir,تعبير
nda7ko,نضحكو
lmo3jizat,المعجزات
tsme,تسمى
nadhif,نظيف
tethbes,تتحبس
etisalat,اتصالات
3ajeb,عجب
maykounch,مايكونش
gersh,قرش
3andha,عندها
swabeq,سوابق
hraman,حرمان
tarshih,ترشح
m7kouma,محكومة
m7rouma,محرومة
9lila,قليلة
yakhii,ياخي
7kmo,حكمو
hnina,حنينة
l3dala,العدالة
shuf,شوف
asidi,اسيدي
ltmas,التماس
lmfrod,المفروض
trk,ترك
lmjal,المجال
lshrkat,لشركات
l2tsalat,الإتصالات
l3almya,العالمية
llstthmar,للإستثمار
tkon,تكون
mnafsa,منافسة
tqdm,تقديم
lkhadamat,الخدمات
ech7,الشح
yentim,ينتيم
nawya,ناوية
fsad,فساد
dhahret,ظهرت
ma3mra,معمرة
mofsidin,مفسدين
hleel,حليل
iltmasat,إلتماسات
tweli,تولي
echhor,اشهر
mlywn,مليون
dynar,دينار
jzayri,جزائري
3ndhom,عندهم
etrash7,الترشح
wllah,والله
d7ko,ضحكو
etrsh7,الترشح
t3,تع
ghebrit,غبريط
ketah,كتاه
nsadro,نصدرو
flinternet,فلانترنيت
lkharj,الخارج
ykhrj,يخرج
9lbk,قلبك
iman,إيمان
iman,ايمان
shbiha,شبيها
dart,دارت
ayi,أي
koubaouliha,كوباولها
konixion,كونيكسيون
thani,ثاني
lhayat,الحياة
shi,شي
ettmas,التماس
makan,ماكان
makan,مكان
msr7iyat,مسرحيات
lntikhabat,الانتخابات
1 neskot,نسكت
2 khir,خير
3 li,اللي
3 li,لي
4 yehder,يهدر
5 hadra,حدرة
6 sur,على
7 les,ال
8 reseaux,شبكات
9 yahakmo,يحكمو
10 3lih,عليه
12 8,ثمانية
13 ans,سنوات
14 que,اللي
15 ces,هؤلاء
16 voleurs,الحرامية
7rman,حرمان
mda,مدى
l7yaa,الحياة
 prk,بارك
 chaderou,شاهدوا
ydkhlo,يدخلو
mb3d,مبعد
ytrsh7o,يترشحو
