Arabizi,Arabic
khnktne,خنقتني
bektblo,بيكتبله
shqfat,شقفات
shkfat,شقفات
shgfat,شقفات
mjamlat,مجاملات
klha,كلها
khfo,خفوا
3lena,علينا
ea,ايه
hoste,حصتي
alsh,الصح
metlak,متلك
atzkr,اتزكر
ashe,اشي
2she,اشي
kna,كنا
n3mlo,نعمله
blhss,بالحصص
nakol,ناكل
ntzkrek,نتزكرك
mhwar,محور
dloo3a,دلوعه
nadeen,نادين
lkyat,لقيت
lgyat,لقيت
lqyat,لقيت
rtatha,غطاتها
ghtatha,غطاتها
labkeetlk,لابقيتلك
labgeetlk,لابقيتلك
labqeetlk,لابقيتلك
whsh,وحش
tnjrh,طنجرة
lqt,لقت
lkt,لقت
lgt,لقت
rtaha,غطاها
ghtaha,غطاها
yes3dhom,يسعدهم
y3tekom,يعطيكم
l3afyeh,العافيه
sho3beh,شعبه
hesham,هشام
ljai,الجاي
wella,والله
artah,ارتاح
ndros,ندرس
maseao,مساؤ
mase2o,مساؤ
khfif,خفيف
drif,ضريف
rareb,راغب
ragheb,راغب
manaish,منائيش
man2ish,منائيش
sobhyi,صبحي
ekhti,اختي
3abal,عئبال
32bal,عئبال
elgame3,الجميع
3ndou,عنده
sabouna,صابونه
frhy,فرحي
wkhstan,وخاصة
3ahat,عاهات
3sabh,عصابه
btkhwfe,بتخوفي
yma,يما
ywfqk,يوفقك
ywfkk,يوفقك
ywfgk,يوفقك
nkdeh,نكده
almrdh,المرض
almrd,المرض
almrth,المرض
2bo,ابو
abo,ابو
marad,مرض
okht,اخت
romncyah,رومانسيه
alghbaa,الغباء
alghba2,الغباء
alrbaa,الغباء
alrba2,الغباء
ghassan,غسان
rassan,غسان
klshe,كلشي 
al3esha,العيشه
bsrmaea,بصرمايه
nbht,نبحت
mkhk,مخك
mkhnok,مخنوق
mkhnoq,مخنوق
mkhnog,مخنوق
qrebn,قريبا
krebn,قريبا
grebn,قريبا
eshof,أشوف
fath,فاتح
sre3,سريع
deno,دينه
sfhat,صفحات
fog,فوق
fok,فوق
foq,فوق
sfha,صفحه
blmhl,بالمحل
a3abrlk,اعبرلك
e3jabi,اعجابي
tsmheli,تسمحيلي
tkmelt,تكملت
khtrat,خطرت
khtrat,خطرت
tamnene,طمنيني
emtehanatk,امتحاناتك
aklt,اكلت
as2lkom,اسألكم
asalkom,اسألكم
madet,مادة
endomi,اندومي
masroua,مسروء
masrou2,مسروء
hkalhom,حكالهم
z3lan,زعلان
hkale,حكالي
az3r,ازعر
e3teha,اعطيها
elmnhref,المنحرف
mtge3,مطقع
mtqe3,مطقع
mtke3,مطقع
chare3,شارع
share3,شارع
bzar,بزر
hrisa,هريسه
horof,حروف
soda3,صداع
zah2,زهأ
zaha,زهأ
fljiaw,فالجو
a3az,اعز
elseef,الصيف
takeef,تكييف
beredt,بردت
makan,مكان
as3b,اصعب
anwa3,انواع
alkhyanh,الخيانه
lm,لم
almyah,المياه
tqlb,تقلب
tglb,تقلب
tklb,تقلب
sqa3h,سقاعه
ska3h,سقاعه
sga3h,سقاعه
qdymh,قديمه
kdymh,قديمه
gdymh,قديمه
znekh,زنخ
2eargel,ارجيل
aeargel,ارجيل
hywan,حيوان
ahbl,اهبل
hywana,حيوانه
hsabk,حسابك
zhlqe,زحلقي
zhlge,زحلقي
zhlke,زحلقي
2sm3i,اسمعي
asm3i,اسمعي
akhtsre,اختصري
2khtsre,اختصري
msht,مسحت
elardh,الارض
el2rd,الارض
elard,الارض
el2rdh,الارض
bkdar,بقدر
bgdar,بقدر
bqdar,بقدر
mkhtfia,مختفيه
rb3k,ربعك
rd3,ردع
mgrfna,مقرفنا
mugref,مقرف
hlktona,هلكتونا
habybe,حبيبي
kasrna,كسرنا
rgabko,رقابكوا
3ionko,عيونكوا
gabl,قابل
sbe3,سبع
kasar,كسر
tosali,توصلي
khawa,خاوه
wt3mloli,وتعملولي
reyadyeh,رياضيه
tb3tko,تبعتكوا
muhm,مهم
brhloni,برحلوني
yhot,يحط
lsano,لسانه
bthomo,بثمه
ydl,يضل
makhros,مخروس
tjebo,تجيبه
muqrefen,مقرفين
mogrfen,مقرفين
rkz,ركز
yzlme,يازلمه
angl3,انقلع
2ngl3,انقلع
wjhi,وجهي
twdehm,توديهم
llshsmo,للشسمو
kaml,كامل
t3liq,تعليق
t3lik,تعليق
t3lig,تعليق
oshof,اشوف
lhmra,الحمره
nogta,نقطه
nokta,نقطه
noqta,نقطه
drab,درب
tatbkhi,تتطبخي
qchath,قشطه
kshath,قشطه
qshath,قشطه
gchath,قشطه
kchath,قشطه
gshath,قشطه
asdika,اصدقاء
asdiga,اصدقاء
asdiqa,اصدقاء
ynot,ينط
erhmni,ارحمني
shwai,شوي
bhyat,بحياة
khalini,خليني
namlk,ناملك
sahwa,صحوه
la3nt,لعنت
abrd,ابرد
wjhak,وجهك
shikal,شكل
ye3eno,يعينه
lyum,اليوم
hbibi,حبيبي
mnih,منيح
hasak,حاسك
wejhat,وجهات
nazar,نزار
ymsk,يمسك
lkhayba,الخيبه
tsogi,تسوقي
bt3rafi,بتعرفي
ttbokhi,تتطبخي
nazleh,نازله
shteen,صحتين
3arftene,عرفتيني
cakeh,كيكه
ragst,رقصة
raqst,رقصة
rakst,رقصة
alhmr,الحمر
3ndma,عندما
fahm,فاهم
yfhm,يفهم
swara,سواره
khatem,خاتم
thby,تحبي
tflk,طفلك
rajlk,رجلك
yhzo,يهزه
yzyn,يزين
tjrahak,تجرحك
fsnank,فسنانك
3lamh,علامه
y3brne,يعبرني
fhda,فحدا
ejet,اجيت
syarti,سيارتي
ysm,يسم
bdnha,بدنها
qlbk,قلبك
klbk,قلبك
glbk,قلبك
kasi,قاسي
gasi,قاسي
qasi,قاسي
alml3akh,المعاقه
alml3aqh,المعاقه
alml3agh,المعاقه
adfash,ادفش
khlana,خلانا
nseer,نصير
khetearti,ختيارتي
ehmina,يحمينا
khtear,ختيار
khbrni,خبرني
elwade3,الوضع
zabta,زابطه
bnhkash,بنحكاش
klmten,كلمتين
ashkalk,اشكالك
fot,فوت
tfdal,تفضل
tfdhal,تفضل
btfgdek,بتفقدك
ahkelk,احكيلك
bhsdek,بحسدك
mt3awde,متعوده
alryadhyeh,الرياضيه
alryadyeh,الرياضيه
etmne,اطمني
thgeg,تحقيق
thqeq,تحقيق
thkek,تحقيق
ihbat,احباط
hadra,حاضره
hadhra,حاضره
aljam3a,الجامعه
jrbeha,جربيها
mnhom,منهم
marrat,مرات
tkhsosek,تخصصك
ajwbtek,اجوبتك
bttla3,بتطلع
kashra,كشره
alkashra,الكشره
bwjhek,بوجهك
3umrk,عمرك
asas,اساس
mostfzeh,مستفزه
bozk,بوزك
shbren,شبرين
tokhde,تخذي
ja2zet,جائزة
jaazet,جائزة
asra3,اسرع
ywfaek,يوفئك
ywf2ek,يوفئك
bjaweb,بجاوب
fazo,فازوا
hdrteha,حضرتيها
hdhrteha,حضرتيها
entbhet,انتبهت
ta3onik,تاعونك
ynshaf,ينشف
dmo,دمه
tfg3,تفقع
mrarto,مرارته
btrodi,بتردي
garaf,قرف
enkhmde,انخمدي
name,نامي
tyeb,طيب
alhag,الحق
yshar,يسهر
tlaai,تلائي
tla2i,تلائي
tdlk,تضلك
tdhlk,تضلك
mskreta,مسكريته
eb3tele,ابعتيلي
darbeh,ضاربه
dharbeh,ضاربه
boz,بوز
bl3aks,بالعكس
safneh,صافنه
torke,تركي
thkelesh,تحكيليش
rseb,غصب
ghseb,غصب
shraneh,سهرانه
3balk,عبالك
intam,انطم
yabes,يابس
bena,بينا
3mltk,عملتك
alasaleh,الاسئله
alas2leh,الاسئله
bhbesh,بحبش
alghlbha,الغلبه
alrlbha,الغلبه
pnf3,بنفع
pdy,بدي
sapap,سبب
darori,ضروري
yestefl,يصطفل
tefl,طفل
mojamalat,مجاملات
galbek,قلبك
tb3tli,تبعتلي
klba,كلبه
3arfni,عارفني
nhsa,نحسه
matha,ماذا
akhbark,اخبارك
taf3aleen,تفعلين
jame3tek,جامعتك
btdrsy,بتدرسي
wataneye,وطنيه
3rftik,عرفتك
mbyna,مبينه
3mlty,عملتي
bthbeha,بتحبيها
akleh,اكله
m3asba,معصبه
jam3t,جامعة
shar3,شارع
betko,بيتكوا
3umrk,عمرك
3ayesha,عايشه
asm3e,اسمعي
2sm3e,اسمعي
zo2ek,زوئك
zoaek,زوئك
teqraae,تقرئي
teqra2e,تقرئي
m3ayan,معين
aqraaeha,اقرئيها
2qra2eha,اقرئيها
naseha,نصيحه
qr2ty,قرأتي
qraty,قرأتي
rewayh,روايه
asomhoa,اسمها
2somhoa,اسمها
dwamek,دوامك
manzary,منزري
3agbny,عاجبني
khaliha,خليها
taklek,تاكلك
3dank,عذانك
3dhank,عذانك
3thank,عذانك
bashoof,بشوف
walek,ولك
mahowa,ماهو
3refte,عرفتي
2eno,انه
aeno,انه
tesm3e,تسمعي
3jbatek,عجبتك
at3arf,اتعرف
mshteny,مسحتيني
shab,شاب
bwhd,بوحد
asmk,اسمك
nkayef,نكيف
eltal3a,الطلعه
asdek,أصدك
2sdek,أصدك
elhrb,الحرب
entasrna,انتصرنا
shhada,شحاده
ekhty,اختي
ashofk,اشوفك
a3teke,اعطيكي
3mrk,عمرك
ynsurko,ينصركوا
adesh,أديش
2desh,أديش
3umrek,عمرك
elt3reef,التعريف
elrab,الرب
asf,اسف
2sf,اسف
3ndko,عندكوا
khfi,خفي
3mlt,عملت
bdal,بدال
t2ole,تأولي
taole,تأولي
zomret,زمرة
dammk,دمك
elehtram,الاحترام
ahlna,اهلنا
2deh,أديه
adeh,أديه
elnatejeh,النتيجة
bbaky,ببكي
hazr,حزر
fzr,فزر
habeebet,حبيبة
shftak,شفتك
rahemto,رحمته
brkato,بركاته
elhkayh,الحكايه
3leko,عليكوا
fatrah,فتره
ghebt,غبت
rebt,غبت
elmhm,المهم
elhyah,الحياه
ehtemamk,اهتمامك
soaalk,سؤالك
so2alk,سؤالك
insane,انساني
tenjahy,تنجحي
mbayn,مبين
anoor,أنور
2noor,أنور
sbahek,صباحك
btl3,بطلع
shabi,صحابي
lmatar,المطر
elwąrd,الورد
sbah,صباح
hram,حرام
2eza,ازا
aeza,ازا
mharem,محرم
tabe3e,طبيعي
fhemet,فهمت
tawjehi,توجيهي
msaaek,مسائك
msa2ek,مسائك
2jmal,اجمل
ajmal,اجمل
sho3ory,شعوري
lwaqe3,الواقع
ard,ارض
2rd,ارض
ashe,اشي
2she,اشي
3ayesh,عايش
l2khbar,الاخبار
lakhbar,الاخبار
3ayshe,عايشه
qemtne,قيمتني
sira,سيره
3rft,عرفت
tht,تحت
bedesh,بديش
al3ab,العاب
z3lt,زعلت
mnzre,منزري
3ajebtny,عاجيبتني
3ajebtk,عاجبيتك
ttl3,تطلع
2hl,اهل
ahl,اهل
lkheer,الخير
nwarti,نورتي
arfa3y,ارفعي
2rfa3y,ارفعي
2drosy,ادرسي
adrosy,ادرسي
mwafaaa,موفئه
mwafa2a,موفئه
ahlk,اهلك
2hlk,اهلك
mo3dalek,معدلك
al3b,العب
2l3b,العب
tfdaly,تفضلي
2draseh,ادراسه
adraseh,ادراسه
2twjehi,اتوجيهي
atwjehi,اتوجيهي
fasel,فاصل
llasf,للاسف
ll2sf,للاسف
testahmlena,تستحميلنا
2z02,ازوء
az0a,ازوء
hlfatra,هالفتره
tenajh,تنجح
lmobarah,المباره
nawye,ناويه
ahdr,احضر
2hdr,احضر
2rooh,اروح
arooh,اروح
bede,بدي
tensy,تنسي
tebtesmy,تبتسمي
malo,ماله
lhawa,الهوى
ta3mo,طعمه
zaky,زاكي
3ena,عنا
khllaset,خلصت
ftor,فطور
zman,زمان
bta3rafoh,بتعرفوه
atghada,اتغدا
atrada,اتغدا
hnaak,هناك
atla3,اطلع
bt2ahry,بتأهري
btaahry,بتأهري
tnbesty,تنبسطي
dony,دوني
23rfto,اعرفته
a3rfto,اعرفته
lhalo,لحاله
bzwr,بزور
lhana,الهنا
arb3aa,اربعاء
2rb3a2,اربعاء
maafi,مافي
2tneen,اتنين
atneen,اتنين
hlalek,حلالك
bt2de,بتأدي
btade,بتأدي
3otltk,عطلتك
hamdellah,حمدلله
tmam,تمام
mdawmeh,مداومه
bso2alek,بسؤالك
bsoaalek,بسؤالك
ahna,احنا
2hna,احنا
jma3ty,جماعتي
2sfn,اسفا
asfn,اسفا
ashyaa,اشياء
2shya2,اشياء
hattehom,حطيهم
yensa,ينسى
bedo,بده
lwahd,الواحد
tag,تاج
kefoo,كيفه
2keed,اكيد
akeed,اكيد
tnbl,تنبل
tosbehe,تصبحي
ttmaneen,تتمنين
bdre,بدري
anoom,النوم
2noom,النوم
2ml,امل
aml,امل
tfa2ol,تفاؤل
tfaaol,تفاؤل
sbahek,صباحك
2dneh,الدنيا
adneh,الدنيا
ahmad,احمد
3meltlk,عملتلك
dorek,دورك
t3mle,تعملي
qr2t,قرات
qrat,قرات
2ele,الي
aele,الي
3endk,عندك
y2ta3,يئطع
yata3,يئطع
leasar,الأصر
le2sar,الأصر
3eshethom,عيشتهم
twel,طويل
toolk,طولك
2deeh,أديه
adeeh,أديه
bedabt,بضبط
lmohem,المهم
aywn,ايون
feke,فيكي
bedarora,بضروره
mrat,مرات
bdhk,بضحك
lkhjl,الخجل
khjlan,خجلان
zake,زكي
ljaje,الجاجه
ljaj,الجاج
m3mol,معمول
gharebe,غريبه
rarebe,غريبه
tejhaz,تجهز
lahmet,لحمة
daybe,ذايبه
ajaj,الجاج
2jaj,الجاج
kaaena,كائنه
ka2ena,كائنه
btshahe,بتشهي
btakly,بتاكلي
asab3eke,اصابعكي
2sab3eke,اصابعكي
wraha,وراها
aakleh,اكله
2akleh,اكله
bethbha,بتحبيها
btodros,بتدرس
tkhrajet,تخرجت
ljam3a,الجامعه
3aha,عاها
btkhwat,بتخوت
23rft,اعرفت
a3rft,اعرفت
mzboot,مزبوط
btstfzni,بتستفزني
asm3ha,اسمعها
3yoni,عيوني
mrakez,مركز
rkazet,ركزت
blkalemat,بالكلمات
blmara,بالمره
blaakher,بالأخر
bl2akher,بالأخر
ash3r,اشعر
2sh3r,اشعر
bdane,بدنيا
atzakar,اتزكر
mtlha,متلها
b2olk,بألك
baolk,بألك
dbt,ضبط
aeshe,اشي
2eshe,اشي
areeb,أريب
2reeb,أريب
3leha,عليها
ashb3,اشبع
2shb3,اشبع
menha,منها
zyha,زيها
se3b,صعب
t3be,تعبي
aras,عرس
2ras,عرس
mtawel,مطول
bsm3,بسمع
maroon,مروان
btadar,بتأدر
bt2dar,بتأدر
thkid,تحقد
thgid,تحقد
thqid,تحقد
adam,ادم
3aks,عكس
dkheelo,دخيله
ahqd,احقد
2hqd,احقد
bsabbo,بسبه
yhkele,يحكيلي
sobhan,سبحان
2llah,الله
allah,الله
2b3tlk,ابعتلك
ab3tlk,ابعتلك
2yaha,اياها
ayaha,اياها
afham,افهم
2fee2,افيئ
afeea,افيئ
2b3tele,ابعتيلي
ab3tele,ابعتيلي
y3afeek,يعافيك
bhsib,بحسب
abdan,ابدا
bakhod,بوخد
talebeh,طلبيه
najede,نجده
23teke,اعطيكي
a3teke,اعطيكي
tesm3eha,تسمعيها
khallast,خلصت
tareban,تأريبا
t2reban,تأريبا
akm,اكم
2km,اكم
btodrose,بتدرسي
lsatk,لساتك
tl3t,طلعت
ahsnlk,احسنلك
khlene,خليني
saleem,سالم
drastk,دراستك
2ywa,ايوه
aywa,ايوه
2klna,اكلنا
aklna,اكلنا
khleke,خليكي
m3anata,معناته
tkhfae,تخافي
23sbk,اعصبك
a3sbk,اعصبك
azkah,ازكاه
2zkah,ازكاه
bhai,بهاي
haa,حأ
ha2,حأ
bdenya,بدنيا
2eja,اجا
aeja,اجا
ashof,اشوف
2shof,اشوف
m3asbeh,معصبه
mwjood,موجود
bkoon,بكون
ykhls,يخلص
takhasosat,تخصصات
tanyah,تانيه
dbolm,دبلوم
btkhwt,بتخوت
azahaq,ازهق
2zahak,ازهق
2zahag,ازهق
azahag,ازهق
2zahaq,ازهق
azahak,ازهق
aehm,احم
2ehm,احم
btath,بطاطا
3laina,علينا
shaa,شاء
sha2,شاء
asajel,اسجل
akhod,اخذ
mwad,مواد
al3alam,العالم
2l3alam,العالم
bazabet,بزبط
barnamji,برنامجي
tasjeel,تسجيل
mraheb,مراحب
mneeha,منيحه
marhba,مرحبا
elhamdellah,الحمدلله
s3odeyh,سعوديه
yerhamoh,يرحموه
mseba,مصيبه
3mlteha,عملتيها
bhyatk,بحياتك
dakhlt,دخلت
jam3t,جامعة
muta,مؤته
ysalmek,يسلمك
asel,اسيل
tghayrt,تغيرت
trayrt,تغيرت
bgdons,بقدونس
bqra2ha,بقرأها
bqraaha,بقرأها
bgra2ha,بقرأها
bkraaha,بقرأها
bgraaha,بقرأها
bkra2ha,بقرأها
qesas,قصص
aqraa,اقرأ
aqra2,اقرأ
ykhrb,يخرب
sharek,شارك
habla,هبله
tedkhlouch,تدخلوش
tedkhloush,تدخلوش
ywaf2ek,يوفئك
ywafaek,يوفئك
shede,شدي
bsl,بصل
aktr,اكتر
2ktr,اكتر
btata,بطاطا
blafrah,بالافراح
bl2frah,بالافراح
derasti,دراستي
bnakhdoh,بناخذه
ahawel,احاول
ballashet,بلشت
fahmeh,فاهمه
lessa,لسا
lemon,ليمون
bagharre2ha,بغرئها
bagharreaha,بغرئها
bararre2ha,بغرئها
bararreaha,بغرئها
y3teke,يعطيكي
mhsoop,محسوب
hsaby,حسابي
wlaw,ولو
aesh,ايش
2esh,ايش
domz,دومز
mlookheyh,ملوخيه
roz,رز
basawi,بسوي
2kel,اكل
akel,اكل
2sa3a,الساعه
asa3a,الساعه
nos,نص
2ehna,احنا
aehna,احنا
lesa,لسا
tw2et,توئيت
twaet,توئيت
shtawe,شتوي
blashto,بلشتوا
mtawleh,مطوله
asbory,اصبري
2sbory,اصبري
b3deha,بعديها
btnamy,بتنامي
rakzy,ركزي
adktoor,الدكتور
2dktoor,الدكتور
bait,بيت
mbayen,مبين
mrakzy,مركزي
falha,فالحه
2emta,ايمتى
aemta,ايمتى
btkhalsy,بتخلصي
shekha,شيخه
bmohadrt,بمحاضرة
kemyaa,كيمياء
sho3orek,شعورك
terj3y,ترجعي
baakher,بأخر
b2akher,بأخر
laosbo3,الاسبوع
l2osbo3,الاسبوع
bejnnn,بيجنن
b3dain,بعدين
batfaqad,بتفقد
elghorf,الغرف
elrorf,الغرف
bg3od,بقعد
wselt,وصلت
wselty,وصلتي
llbeet,البيت
rob3,ربع
sarli,صارلي
3endkom,عندكم
eshtrak,اشتراك
el3adi,العادي
meshwari,مشواري
elbus,الباص
mrawhah,مروحه
mfakreh,مفكره
anhi,انهي
tqrebn,تقريبا
klami,كلامي
fkarty,فكرتي
beheso,بحسه
jahez,جاهز
dafyeh,دافيه
ysamhk,يسامحك
ahleeen,اهلين
2hleeen,اهلين
m32oleeh,معئوله
m3aoleeh,معئوله
aseel,اسيل
2seel,اسيل
2hkelha,احكيلها
ahkelha,احكيلها
btege,بتيجي
leastek,لساتك
nadi,نادي
t3allamt,تعلمت
gbloh,قبلوه
elsntain,السنتين
2ejena,اجينا
aejena,اجينا
tase3,تاسع
elaawal,الأول
el2awal,الأول
nbsaty,انبسطي
tesbahy,تسبحي
bahar,بحر
tmashaina,تمشينا
tle3na,طلعنا
rohna,روحنا
haika,هيكا
shaghlat,شغلات
sharlat,شغلات
syahah,سياحه
safar,سفر
bynf3,بينفع
bykhrb,بيخرب
lwaat,الوئت
lwa2t,الوئت
2soos,السوس
asoos,السوس
3abeen,عبين
ywsl,يوصل
lhmam,الحمام
azajel,الزاجل
2zajel,الزاجل
tosbahe,تصبحي
shatoora,شطوره
sos,سوس
slamtk,سلامتك
ttrdade,تتدرددي
yege,يجي
bamyh,باميه
yhemmk,يهمك
damk,دمك
akhle3lk,اخلعلك
2khle3lk,اخلعلك
aasaelh,اسئله
2as2elh,اسئله
3nkoom,عنكم
larood,الأرود
l2rood,الأرود
3refteha,عرفتيها
b3zb,بعزب
saken,ساكن
ahdetene,اهديتيني
2hdetene,اهديتيني
hadeyte,هديتي
khaletha,خليتها
saaltni,سألتني
s2altni,سألتني
hkeetlk,حكيتلك
mkaank,مكانك
atghalbene,اتغلبيني
atralbene,اتغلبيني
2tralbene,اتغلبيني
2tghalbene,اتغلبيني
atrok,اترك
2trok,اترك
shorlee,شغلي
shoghlee,شغلي
ygeeb,يجيب
hadeyto,هديته
sawaitha,سويتها
hdeetk,هديتك
m3nato,معناته
khodha,خذها
tb3ethom,تبعتهم
bstnahom,بستناهم
